t,id,drug_c,pd_output_1,scope,scenario
120.0,299,0.39683724024361494,11.309934795362873,ode_,scn2
120.0,300,0.1752152358622366,8.446840872682426,ode_,scn2
120.0,301,0.14602679706529076,9.719464281542251,ode_,scn2
120.0,302,0.26264123546996815,10.838674930075676,ode_,scn2
120.0,303,0.4338132143942926,11.476797573196839,ode_,scn2
120.0,304,0.15791550591012576,8.39600615742663,ode_,scn2
120.0,305,0.20634666209798005,10.102617738940541,ode_,scn2
120.0,306,0.14671276755077803,9.878914505744753,ode_,scn2
120.0,307,0.5805654527256898,12.574291751250147,ode_,scn2
120.0,308,0.7484844748872299,12.779128707283906,ode_,scn2
120.0,309,0.14466982848008536,9.506487643705352,ode_,scn2
120.0,310,0.3478165207488601,11.471917097763303,ode_,scn2
120.0,311,0.20267485403327706,10.61151867416893,ode_,scn2
120.0,312,0.46467708884062864,11.944767886483021,ode_,scn2
120.0,313,0.1887744247259776,10.10171542309601,ode_,scn2
120.0,314,0.8008007650447195,12.684531572322204,ode_,scn2
120.0,315,0.2850769979482599,11.395116883117794,ode_,scn2
120.0,316,0.4881141511478216,11.23597235525802,ode_,scn2
120.0,317,0.6768861946919945,13.010929077349452,ode_,scn2
120.0,318,0.13776296998498028,9.008379636054443,ode_,scn2
120.0,319,0.30918828982007973,11.526380882236097,ode_,scn2
120.0,320,0.4336618677770124,11.009278255488358,ode_,scn2
120.0,321,0.7281405603900999,12.453151335162598,ode_,scn2
120.0,322,0.27481241198673345,9.652105101504473,ode_,scn2
120.0,323,0.16991215925548442,8.67190711225364,ode_,scn2
120.0,324,0.8540020488865285,12.985398374654329,ode_,scn2
120.0,325,0.15330369010625694,9.4926357771133,ode_,scn2
120.0,326,0.16503191587301047,9.579896803620588,ode_,scn2
120.0,327,0.754557765445464,12.817938804015192,ode_,scn2
120.0,328,0.2373693478103277,10.297918376248344,ode_,scn2
120.0,329,0.31256029439123295,10.262416937968013,ode_,scn2
120.0,330,0.15334681010046086,9.43303038190669,ode_,scn2
120.0,331,0.1737215906488426,8.890006711813879,ode_,scn2
120.0,332,0.8472764583390567,13.29800103546036,ode_,scn2
120.0,333,0.33544422108933736,11.522916422487791,ode_,scn2
120.0,334,0.32470344152469793,10.371285359357824,ode_,scn2
120.0,335,0.3496301743483794,10.568641441569081,ode_,scn2
120.0,336,0.31293812397806237,10.359104295096696,ode_,scn2
120.0,337,0.23834666108863772,9.607054134504835,ode_,scn2
120.0,338,0.19817281374544904,10.897312730133478,ode_,scn2
120.0,339,0.14851569881426296,9.152132047966782,ode_,scn2
120.0,340,0.5577559222581929,11.938009984156107,ode_,scn2
120.0,341,0.40824638373297634,11.715927360593215,ode_,scn2
120.0,342,0.16142199337640706,9.110960483894315,ode_,scn2
120.0,343,0.2972315488725889,11.058713063308776,ode_,scn2
120.0,344,0.455854963925023,11.228487700577677,ode_,scn2
120.0,345,0.20093044384335385,10.76631571963902,ode_,scn2
120.0,346,0.45646310012591224,11.175485709426741,ode_,scn2
120.0,347,0.2940774943222623,10.18402914434662,ode_,scn2
